,사고번호,발생일시,발생요일,발생시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,위도,경도
346,2020000000000000.0,2017년 3월 14일 06시,화요일,부산광역시 해운대구 재송동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,경상,승용,남,60세,경상,35.190414000000004,129.120354
347,2020000000000000.0,2017년 3월 24일 02시,금요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,여,41세,중상,35.195324,129.130709
348,2020000000000000.0,2017년 3월 27일 20시,월요일,부산광역시 해운대구 좌동,중상사고,0,1,0,0,차량단독 - 공작물충돌,기타,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,46세,중상,,,,,35.171884000000006,129.154031
349,2020000000000000.0,2017년 3월 29일 05시,수요일,부산광역시 해운대구 재송동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 기타,비,단일로 - 기타,승용,남,48세,상해없음,화물,남,60세,중상,35.18736,129.120905
350,2020000000000000.0,2017년 3월 30일 16시,목요일,부산광역시 해운대구 중동,경상사고,0,0,3,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,여,40세,경상,35.15752,129.182191
351,2020000000000000.0,2017년 4월 11일 23시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,승용,여,52세,경상,35.160145,129.151626
352,2020000000000000.0,2017년 4월 12일 20시,수요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,53세,상해없음,승용,남,49세,경상,35.172445,129.16704
353,2020000000000000.0,2017년 4월 15일 02시,토요일,부산광역시 해운대구 반여동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,34세,중상,화물,남,43세,중상,35.206072999999996,129.119337
354,2020000000000000.0,2017년 4월 16일 15시,일요일,부산광역시 해운대구 우동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,남,33세,경상,35.165991999999996,129.133607
355,2020000000000000.0,2017년 4월 16일 20시,일요일,부산광역시 해운대구 중동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,32세,경상,35.163203,129.16431
356,2020000000000000.0,2017년 4월 18일 02시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,53세,경상,35.198638,129.132271
357,2020000000000000.0,2017년 4월 18일 04시,화요일,부산광역시 해운대구 좌동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,여,47세,경상,35.171239,129.175396
358,2020000000000000.0,2017년 4월 25일 16시,화요일,부산광역시 해운대구 재송동,사망사고,2,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,중상,승합,여,53세,기타불명,35.188272999999995,129.124908
359,2020000000000000.0,2017년 5월 4일 18시,목요일,부산광역시 해운대구 좌동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,59세,상해없음,승용,남,31세,경상,35.17053,129.17828799999998
360,2020000000000000.0,2017년 5월 11일 22시,목요일,부산광역시 해운대구 우동,중상사고,0,1,1,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,승용,여,62세,중상,35.15977,129.149968
361,2020000000000000.0,2017년 5월 12일 20시,금요일,부산광역시 해운대구 좌동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,65세,상해없음,승용,남,34세,경상,35.164488,129.18043
362,2020000000000000.0,2017년 5월 19일 20시,금요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 교량,화물,남,58세,상해없음,승용,남,28세,경상,35.214285,129.120467
363,2020000000000000.0,2017년 6월 4일 05시,일요일,부산광역시 해운대구 재송동,중상사고,0,2,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,49세,중상,35.175607,129.13093700000002
364,2020000000000000.0,2017년 6월 6일 08시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,37세,상해없음,승용,남,54세,경상,35.198356,129.1174
365,2020000000000000.0,2017년 6월 22일 00시,목요일,부산광역시 해운대구 우동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,25세,부상신고,35.163554,129.158922
366,2020000000000000.0,2017년 6월 23일 12시,금요일,부산광역시 해운대구 중동,중상사고,0,2,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,55세,중상,35.165338,129.190766
367,2020000000000000.0,2017년 6월 28일 03시,수요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,남,32세,경상,35.160517,129.14973700000002
368,2020000000000000.0,2017년 7월 2일 01시,일요일,부산광역시 해운대구 반송동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,49세,중상,35.228837,129.160893
369,2020000000000000.0,2017년 7월 10일 00시,월요일,부산광역시 해운대구 송정동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,기타,포장 - 건조,맑음,기타 - 기타,승용,여,32세,부상신고,,,,,35.179261,129.192798
370,2020000000000000.0,2017년 7월 19일 08시,수요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,55세,중상,35.162052,129.154827
371,2020000000000000.0,2017년 7월 26일 20시,수요일,부산광역시 해운대구 중동,중상사고,0,1,0,0,차대차 - 정면충돌,안전거리미확보,포장 - 기타,맑음,단일로 - 기타,이륜,남,74세,중상,승용,남,29세,상해없음,35.168096000000006,129.169682
372,2020000000000000.0,2017년 7월 31일 23시,월요일,부산광역시 해운대구 중동,중상사고,0,3,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,31세,중상,35.160015,129.16239099999999
373,2020000000000000.0,2017년 8월 8일 05시,화요일,부산광역시 해운대구 중동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,48세,경상,35.160897,129.163551
374,2020000000000000.0,2017년 8월 12일 03시,토요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,22세,경상,35.159707,129.155044
375,2020000000000000.0,2017년 8월 12일 11시,토요일,부산광역시 해운대구 석대동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,43세,상해없음,승용,남,33세,경상,35.217566,129.119155
376,2020000000000000.0,2017년 8월 19일 01시,토요일,부산광역시 해운대구 송정동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,여,28세,경상,35.193958,129.205199
377,2020000000000000.0,2017년 8월 23일 03시,수요일,부산광역시 해운대구 우동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,여,47세,상해없음,승용,남,53세,중상,35.158201,129.153325
378,2020000000000000.0,2017년 8월 28일 15시,월요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,71세,경상,35.178379,129.169217
379,2020000000000000.0,2017년 9월 1일 04시,금요일,부산광역시 해운대구 우동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,71세,경상,35.164065,129.142919
380,2020000000000000.0,2017년 9월 6일 18시,수요일,부산광역시 해운대구 송정동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,남,49세,경상,35.183909,129.201077
381,2020000000000000.0,2017년 9월 11일 22시,월요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,60세,상해없음,보행자,여,30세,중상,35.164322999999996,129.160175
382,2020000000000000.0,2017년 9월 15일 07시,금요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,44세,경상,35.210516999999996,129.12173700000002
383,2020000000000000.0,2017년 9월 19일 05시,화요일,부산광역시 해운대구 송정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,여,76세,경상,35.179646999999996,129.200401
384,2020000000000000.0,2017년 9월 20일 22시,수요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,22세,중상,35.198586,129.132646
385,2020000000000000.0,2017년 9월 23일 17시,토요일,부산광역시 해운대구 석대동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,화물,남,56세,상해없음,화물,남,50세,경상,35.219792,129.134954
386,2020000000000000.0,2017년 9월 25일 20시,월요일,부산광역시 해운대구 좌동,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,원동기,남,61세,중상,승용,남,30세,경상,35.170884,129.174854
387,2020000000000000.0,2017년 9월 27일 07시,수요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,56세,상해없음,화물,남,39세,경상,35.173628,129.124149
388,2020000000000000.0,2017년 9월 27일 14시,수요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승합,남,41세,상해없음,승용,남,52세,상해없음,35.205518,129.118722
389,2020000000000000.0,2017년 10월 6일 02시,금요일,부산광역시 해운대구 좌동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,58세,경상,35.174699,129.180098
390,2020000000000000.0,2017년 10월 11일 20시,수요일,부산광역시 해운대구 반송동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,54세,상해없음,승용,남,50세,경상,35.230592,129.1505
391,2020000000000000.0,2017년 10월 17일 02시,화요일,부산광역시 해운대구 반여동,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,43세,사망,,,,,35.218162,129.131067
392,2020000000000000.0,2017년 10월 20일 17시,금요일,부산광역시 해운대구 반송동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,76세,상해없음,승용,남,66세,경상,35.235846,129.159549
393,2020000000000000.0,2017년 10월 28일 15시,토요일,부산광역시 해운대구 재송동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,60세,상해없음,승합,남,57세,상해없음,35.184371999999996,129.121116
394,2020000000000000.0,2017년 11월 12일 20시,일요일,부산광역시 해운대구 송정동,중상사고,0,1,1,0,차량단독 - 전도전복,차로위반,포장 - 건조,맑음,단일로 - 터널,이륜,남,21세,중상,미분류,미분류,미분류,미분류,35.17819,129.192244
395,2020000000000000.0,2017년 11월 13일 00시,월요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,승용,여,35세,경상,35.159513000000004,129.160258
396,2020000000000000.0,2017년 11월 18일 00시,토요일,부산광역시 해운대구 좌동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,남,39세,중상,35.171443,129.17359
397,2020000000000000.0,2017년 11월 27일 05시,월요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,23세,중상,,,,,35.203857,129.126774
398,2020000000000000.0,2017년 12월 1일 20시,금요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,남,62세,상해없음,35.167674,129.138762
399,2020000000000000.0,2017년 12월 1일 22시,금요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,64세,경상,35.194098,129.11463500000002
400,2020000000000000.0,2017년 12월 8일 07시,금요일,부산광역시 해운대구 중동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,62세,중상,35.163291,129.164229
401,2020000000000000.0,2017년 12월 16일 16시,토요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,62세,중상,35.204644,129.125924
402,2020000000000000.0,2017년 12월 17일 03시,일요일,부산광역시 해운대구 반송동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,상해없음,화물,남,69세,경상,35.23545,129.157604
403,2020000000000000.0,2017년 12월 18일 02시,월요일,부산광역시 해운대구 우동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,38세,경상,35.166719,129.138184
404,2020000000000000.0,2017년 12월 24일 21시,일요일,부산광역시 해운대구 좌동,경상사고,0,0,5,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,39세,경상,35.169176,129.178115
405,2020000000000000.0,2017년 12월 30일 20시,토요일,부산광역시 해운대구 반여동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,42세,경상,35.208027,129.123274
406,2020000000000000.0,2017년 12월 31일 00시,일요일,부산광역시 해운대구 반여동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,49세,상해없음,승용,남,34세,부상신고,35.193987,129.132127
407,2020000000000000.0,2017년 1월 9일 07시,월요일,부산광역시 중구 부평동1가,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,원동기,남,18세,상해없음,보행자,여,27세,경상,35.099515999999994,129.025621
408,2020000000000000.0,2017년 1월 30일 03시,월요일,부산광역시 중구 남포동6가,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,남,46세,상해없음,승용,남,54세,경상,35.097522,129.027021
409,2020000000000000.0,2017년 3월 15일 22시,수요일,부산광역시 중구 창선동1가,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,19세,경상,35.099267,129.03082
410,2020000000000000.0,2017년 3월 31일 20시,금요일,부산광역시 중구 대청동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,55세,경상,화물,남,62세,상해없음,35.102637,129.028192
411,2020000000000000.0,2017년 5월 12일 01시,금요일,부산광역시 중구 부평동4가,중상사고,0,1,1,1,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,58세,경상,35.103253,129.021231
412,2020000000000000.0,2017년 5월 25일 01시,목요일,부산광역시 중구 대청동1가,사망사고,1,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,22세,상해없음,보행자,남,30세,사망,35.102901,129.03135600000002
413,2020000000000000.0,2017년 6월 10일 22시,토요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,43세,중상,35.097390000000004,129.02651200000003
414,2020000000000000.0,2017년 7월 29일 01시,토요일,부산광역시 중구 부평동3가,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,60세,경상,35.099546999999994,129.024675
415,2020000000000000.0,2017년 8월 7일 22시,월요일,부산광역시 중구 남포동1가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,28세,경상,35.097984000000004,129.03491699999998
416,2020000000000000.0,2017년 8월 15일 05시,화요일,부산광역시 중구 보수동3가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,흐림,교차로 - 교차로안,승용,남,45세,상해없음,이륜,남,25세,경상,35.104396,129.024001
417,2020000000000000.0,2017년 11월 29일 12시,수요일,부산광역시 중구 신창동4가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,51세,경상,35.101742,129.027895
418,2020000000000000.0,2017년 11월 29일 19시,수요일,부산광역시 중구 보수동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,기타불명,보행자,여,55세,중상,35.104595,129.025904
419,2020000000000000.0,2017년 12월 16일 00시,토요일,부산광역시 중구 대청동2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,51세,경상,35.103021000000005,129.028059
420,2020000000000000.0,2017년 12월 20일 17시,수요일,부산광역시 중구 중앙동5가,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,41세,상해없음,원동기,남,31세,중상,35.103003,129.037599
421,2020000000000000.0,2017년 12월 21일 00시,목요일,부산광역시 중구 남포동2가,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,이륜,남,26세,중상,35.098977000000005,129.030642
422,2020000000000000.0,2017년 12월 29일 00시,금요일,부산광역시 중구 부평동1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,41세,경상,35.099574,129.02637099999998
423,2017010000000000.0,2017년 1월 1일 03시,일요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,원동기,남,21세,경상,35.115598,129.108924
424,2017010000000000.0,2017년 1월 8일 07시,일요일,부산광역시 남구 문현동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,24세,상해없음,승용,남,60세,중상,35.139097,129.067367
425,2017010000000000.0,2017년 1월 24일 21시,화요일,부산광역시 남구 문현동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,58세,부상신고,35.142804999999996,129.066679
426,2017020000000000.0,2017년 2월 10일 17시,금요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,승용,남,36세,경상,35.128012,129.114525
427,2017020000000000.0,2017년 2월 24일 18시,금요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,여,46세,경상,35.149392999999996,129.073588
428,2017030000000000.0,2017년 3월 3일 01시,금요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,55세,경상,35.13205,129.107949
429,2017030000000000.0,2017년 3월 10일 05시,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,62세,경상,35.129639000000005,129.105521
430,2017030000000000.0,2017년 3월 18일 02시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,21세,상해없음,승용,남,48세,상해없음,35.130155,129.09215
431,2017030000000000.0,2017년 3월 19일 06시,일요일,부산광역시 남구 문현동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,21세,중상,,,,,35.140015999999996,129.080423
432,2017030000000000.0,2017년 3월 28일 00시,화요일,부산광역시 남구 문현동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,58세,경상,35.136008000000004,129.073492
433,2017030000000000.0,2017년 3월 29일 01시,수요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,23세,상해없음,승용,남,36세,중상,35.127246,129.108489
434,2017030000000000.0,2017년 3월 31일 23시,금요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,64세,경상,35.134422,129.076739
435,2017040000000000.0,2017년 4월 3일 22시,월요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,27세,상해없음,보행자,여,62세,중상,35.119805,129.111309
436,2017040000000000.0,2017년 4월 6일 23시,목요일,부산광역시 남구 용당동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,49세,경상,35.112632,129.095802
437,2017040000000000.0,2017년 4월 7일 00시,금요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,남,70세,경상,35.145656,129.097327
438,2017040000000000.0,2017년 4월 11일 22시,화요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,기타 - 기타,이륜,남,24세,상해없음,승용,남,49세,경상,35.146057,129.063547
439,2017040000000000.0,2017년 4월 21일 21시,금요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,61세,경상,35.133331,129.1011
440,2017040000000000.0,2017년 4월 27일 10시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,22세,상해없음,승용,남,53세,경상,35.135039,129.091892
441,2017050000000000.0,2017년 5월 5일 06시,금요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,24세,중상,,,,,35.148410999999996,129.094087
442,2017050000000000.0,2017년 5월 6일 20시,토요일,부산광역시 남구 감만동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,48세,상해없음,35.110488000000004,129.08543
443,2017050000000000.0,2017년 5월 9일 21시,화요일,부산광역시 남구 문현동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,47세,경상,35.141496999999994,129.066977
444,2017050000000000.0,2017년 5월 12일 16시,금요일,부산광역시 남구 우암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승합,남,67세,상해없음,승용,여,53세,경상,35.126853999999994,129.06768799999998
445,2017050000000000.0,2017년 5월 18일 23시,목요일,부산광역시 남구 대연동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,66세,경상,35.139246,129.104173
446,2017050000000000.0,2017년 5월 29일 02시,월요일,부산광역시 남구 문현동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,중상,,,,,35.14497,129.06358400000002
447,2017070000000000.0,2017년 7월 1일 07시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승합,남,28세,경상,35.139019,129.103454
448,2017070000000000.0,2017년 7월 19일 00시,수요일,부산광역시 남구 대연동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,31세,경상,35.111540000000005,129.110977
449,2017070000000000.0,2017년 7월 22일 18시,토요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,화물,남,64세,경상,35.135104999999996,129.092925
450,2017070000000000.0,2017년 7월 31일 22시,월요일,부산광역시 남구 대연동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로부근,이륜,남,32세,부상신고,화물,남,48세,상해없음,35.125194,129.100296
