,소재지전체주소,소재지,x,y
2395,부산광역시 사상구 괘법동 535-2번지 ,부산광역시 사상구 괘법동 535-2번지 ,128.9844522,35.16413072
2396,부산광역시 사상구 괘법동 271-9번지 ,부산광역시 사상구 괘법동 271-9번지 ,128.983379,35.16512878
2397,부산광역시 사상구 괘법동 273-23번지 ,부산광역시 사상구 괘법동 273-23번지 ,128.9844271,35.16526661
2398,부산광역시 사상구 괘법동 270-4번지 ,부산광역시 사상구 괘법동 270-4번지 ,128.9840845,35.16598235
2399,부산광역시 사상구 괘법동 543-24번지 ,부산광역시 사상구 괘법동 543-24번지 ,128.9873548,35.16291159
2400,부산광역시 사상구 괘법동 270-6번지 ,부산광역시 사상구 괘법동 270-6번지 ,128.9840531,35.16541332
2401,부산광역시 사상구 괘법동 525-37번지 ,부산광역시 사상구 괘법동 525-37번지 ,128.9812494,35.16492212
2402,부산광역시 사상구 괘법동 271-24번지 ,부산광역시 사상구 괘법동 271-24번지 ,128.9836541,35.16525044
2403,부산광역시 사상구 괘법동 526-56번지 ,부산광역시 사상구 괘법동 526-56번지 ,128.9832267,35.16464103
2404,부산광역시 사상구 괘법동 272-13번지 ,부산광역시 사상구 괘법동 272-13번지 ,128.9840982,35.16437803
2405,부산광역시 사상구 괘법동 272-20번지 ,부산광역시 사상구 괘법동 272-20번지 ,128.9842406,35.16445861
2406,부산광역시 사상구 괘법동 525-11번지 ,부산광역시 사상구 괘법동 525-11번지 ,128.9812283,35.16513875
2407,부산광역시 사상구 괘법동 535-18번지 지하1층 ,부산광역시 사상구 괘법동 535-18번지 지하1층 ,128.9843634,35.16336798
2408,부산광역시 사상구 괘법동 536-1번지 ,부산광역시 사상구 괘법동 536-1번지 ,128.9847081,35.1641878
2409,부산광역시 사상구 괘법동 270-5번지 ,부산광역시 사상구 괘법동 270-5번지 ,128.98434,35.16547711
2410,부산광역시 사상구 괘법동 525-11번지 ,부산광역시 사상구 괘법동 525-11번지 ,128.9812283,35.16513875
2411,부산광역시 사상구 괘법동 544-2번지 ,부산광역시 사상구 괘법동 544-2번지 ,128.9858099,35.16364346
2412,부산광역시 사상구 괘법동 544-6번지 ,부산광역시 사상구 괘법동 544-6번지 ,128.9857854,35.16353932
2413,부산광역시 사상구 주례동 1162-130번지 ,부산광역시 사상구 주례동 1162-130번지 ,129.0010618,35.14995049
2414,부산광역시 사상구 괘법동 559-12번지 ,부산광역시 사상구 괘법동 559-12번지 ,128.9840701,35.16141182
2415,부산광역시 사상구 괘법동 545-7번지 3층 ,부산광역시 사상구 괘법동 545-7번지 3층 ,128.9852511,35.16323087
2416,부산광역시 사상구 괘법동 523-9번지 2층 ,부산광역시 사상구 괘법동 523-9번지 2층 ,128.9816816,35.16699497
2417,부산광역시 사상구 괘법동 272-10번지 ,부산광역시 사상구 괘법동 272-10번지 ,128.9841945,35.16454588
2418,부산광역시 사상구 괘법동 536-9번지 ,부산광역시 사상구 괘법동 536-9번지 ,128.9850532,35.16375679
2419,부산광역시 사상구 괘법동 535-15번지 ,부산광역시 사상구 괘법동 535-15번지 ,128.9843705,35.16365984
2420,부산광역시 사상구 괘법동 525-37번지 ,부산광역시 사상구 괘법동 525-37번지 ,128.9812494,35.16492212
2421,부산광역시 사상구 괘법동 536-15번지 ,부산광역시 사상구 괘법동 536-15번지 ,128.9847625,35.16407517
2422,부산광역시 사상구 괘법동 536-16번지 ,부산광역시 사상구 괘법동 536-16번지 ,128.9849991,35.16423711
2423,부산광역시 사상구 괘법동 536-8번지 ,부산광역시 사상구 괘법동 536-8번지 ,128.9847727,35.16395604
2424,부산광역시 사상구 괘법동 536-7번지 ,부산광역시 사상구 괘법동 536-7번지 ,128.9849567,35.16393861
2425,부산광역시 사상구 괘법동 564-1번지 ,부산광역시 사상구 괘법동 564-1번지 ,128.9808243,35.16205613
2426,부산광역시 사상구 괘법동 271-8번지 ,부산광역시 사상구 괘법동 271-8번지 ,128.9833341,35.16526649
2427,부산광역시 사상구 괘법동 535-13번지 ,부산광역시 사상구 괘법동 535-13번지 ,128.9845449,35.16342989
2428,부산광역시 사상구 주례동 1162-133번지 ,부산광역시 사상구 주례동 1162-133번지 ,129.0030017,35.1501311
2429,부산광역시 사상구 괘법동 546-3번지 ,부산광역시 사상구 괘법동 546-3번지 ,128.984662,35.16319366
2430,부산광역시 사상구 괘법동 535-8번지 ,부산광역시 사상구 괘법동 535-8번지 ,128.9846427,35.16366259
2431,부산광역시 사상구 괘법동 547-10번지 ,부산광역시 사상구 괘법동 547-10번지 ,128.9857451,35.16134111
2432,부산광역시 사상구 괘법동 564-9번지 ,부산광역시 사상구 괘법동 564-9번지 ,128.9822953,35.16153461
2433,부산광역시 사상구 괘법동 272-20번지 ,부산광역시 사상구 괘법동 272-20번지 ,128.9842406,35.16445861
2434,부산광역시 사상구 괘법동 272-1번지 ,부산광역시 사상구 괘법동 272-1번지 ,128.9835415,35.16495309
2435,부산광역시 사상구 괘법동 273-10번지 ,부산광역시 사상구 괘법동 273-10번지 ,128.9845717,35.16471272
2436,부산광역시 사상구 괘법동 546-1번지 13층 ,부산광역시 사상구 괘법동 546-1번지 13층 ,128.9845864,35.16297141
2437,부산광역시 사상구 주례동 1231-3번지 5층 ,부산광역시 사상구 주례동 1231-3번지 5층 ,129.0036527,35.15090616
2438,부산광역시 사상구 괘법동 564-9번지 ,부산광역시 사상구 괘법동 564-9번지 ,128.9822953,35.16153461
2439,부산광역시 사상구 괘법동 535-9번지 ,부산광역시 사상구 괘법동 535-9번지 ,128.9846892,35.16358973
2440,부산광역시 사상구 괘법동 827-3번지 ,부산광역시 사상구 괘법동 827-3번지 ,128.9835973,35.16616336
2441,부산광역시 사상구 괘법동 826-3번지 ,부산광역시 사상구 괘법동 826-3번지 ,128.9832904,35.1661792
2442,부산광역시 사상구 괘법동 826-3번지 ,부산광역시 사상구 괘법동 826-3번지 ,128.9832904,35.1661792
2443,부산광역시 사상구 괘법동 271-15번지 ,부산광역시 사상구 괘법동 271-15번지 ,128.9838112,35.16539205
2444,부산광역시 사상구 괘법동 270-6번지 ,부산광역시 사상구 괘법동 270-6번지 ,128.9840531,35.16541332
2445,부산광역시 사상구 괘법동 536-8번지 ,부산광역시 사상구 괘법동 536-8번지 ,128.9847727,35.16395604
2446,부산광역시 사상구 괘법동 545-17번지 ,부산광역시 사상구 괘법동 545-17번지 ,128.9854598,35.16278407
2447,부산광역시 사상구 괘법동 271-20번지 ,부산광역시 사상구 괘법동 271-20번지 ,128.9833336,35.16578918
2448,부산광역시 사상구 괘법동 272-10번지 ,부산광역시 사상구 괘법동 272-10번지 ,128.9841945,35.16454588
2449,부산광역시 사상구 괘법동 271-15번지 ,부산광역시 사상구 괘법동 271-15번지 ,128.9838112,35.16539205
2450,부산광역시 사상구 괘법동 271-21번지 ,부산광역시 사상구 괘법동 271-21번지 ,128.9835175,35.16595199
2451,부산광역시 사상구 괘법동 271-17번지 1층 ,부산광역시 사상구 괘법동 271-17번지 1층 ,128.9833638,35.1659509
2452,부산광역시 사상구 괘법동 273-3번지 ,부산광역시 사상구 괘법동 273-3번지 ,128.9844003,35.16488855
2453,부산광역시 사상구 괘법동 271-21번지 ,부산광역시 사상구 괘법동 271-21번지 ,128.9835175,35.16595199
2454,부산광역시 사상구 괘법동 546-7번지 ,부산광역시 사상구 괘법동 546-7번지 ,128.9850482,35.1630071
2455,부산광역시 사상구 괘법동 526-9번지 ,부산광역시 사상구 괘법동 526-9번지 ,128.9823,35.16425969
2456,부산광역시 사상구 괘법동 270-17번지 ,부산광역시 사상구 괘법동 270-17번지 ,128.9838319,35.16588195
2457,부산광역시 사상구 괘법동 271-24번지 ,부산광역시 사상구 괘법동 271-24번지 ,128.9836541,35.16525044
2458,부산광역시 사상구 괘법동 542-11번지 ,부산광역시 사상구 괘법동 542-11번지 ,128.9865427,35.16345481
2459,부산광역시 사상구 괘법동 524-17번지 ,부산광역시 사상구 괘법동 524-17번지 ,128.9821631,35.16639591
2460,부산광역시 사상구 괘법동 536-13번지 ,부산광역시 사상구 괘법동 536-13번지 ,128.9853893,35.16367919
2461,부산광역시 사상구 괘법동 271-6번지 ,부산광역시 사상구 괘법동 271-6번지 ,128.9834774,35.16556694
2462,부산광역시 사상구 괘법동 535-6번지 ,부산광역시 사상구 괘법동 535-6번지 ,128.9845712,35.16378993
2463,부산광역시 사상구 괘법동 544-18번지 ,부산광역시 사상구 괘법동 544-18번지 ,128.986427,35.16302774
2464,부산광역시 사상구 괘법동 270-17번지 ,부산광역시 사상구 괘법동 270-17번지 ,128.9838319,35.16588195
2465,부산광역시 사상구 괘법동 271-23번지 ,부산광역시 사상구 괘법동 271-23번지 ,128.9835252,35.16518406
2466,부산광역시 사상구 괘법동 271-21번지 ,부산광역시 사상구 괘법동 271-21번지 ,128.9835175,35.16595199
2467,부산광역시 사상구 주례동 441-1번지 ,부산광역시 사상구 주례동 441-1번지 ,129.0007785,35.15056797
2468,부산광역시 사상구 괘법동 536-15번지 ,부산광역시 사상구 괘법동 536-15번지 ,128.9847625,35.16407517
2469,부산광역시 사상구 괘법동 272-6번지 ,부산광역시 사상구 괘법동 272-6번지 ,128.9840895,35.16474225
2470,부산광역시 사상구 괘법동 524-35번지 ,부산광역시 사상구 괘법동 524-35번지 ,128.9813844,35.16578144
2471,부산광역시 사상구 괘법동 546-9번지 ,부산광역시 사상구 괘법동 546-9번지 ,128.9849184,35.16290469
2472,부산광역시 사상구 괘법동 271-22번지 ,부산광역시 사상구 괘법동 271-22번지 ,128.9835429,35.16573168
2473,부산광역시 사상구 괘법동 544-16번지 ,부산광역시 사상구 괘법동 544-16번지 ,128.9863321,35.16309779
2474,부산광역시 사상구 괘법동 547-8번지 ,부산광역시 사상구 괘법동 547-8번지 ,128.9856162,35.16145497
2475,부산광역시 사상구 괘법동 535-13번지 ,부산광역시 사상구 괘법동 535-13번지 ,128.9845449,35.16342989
2476,부산광역시 사상구 괘법동 564-5번지 ,부산광역시 사상구 괘법동 564-5번지 ,128.9817343,35.1619331
2477,부산광역시 사상구 괘법동 564-5번지 ,부산광역시 사상구 괘법동 564-5번지 ,128.9817343,35.1619331
2478,부산광역시 사상구 괘법동 558-1번지 ,부산광역시 사상구 괘법동 558-1번지 ,128.9845374,35.16167812
2479,부산광역시 사상구 괘법동 272-21번지 ,부산광역시 사상구 괘법동 272-21번지 ,128.9836965,35.16500823
2480,부산광역시 사상구 괘법동 525-40번지 ,부산광역시 사상구 괘법동 525-40번지 ,128.9813892,35.16507844
2481,부산광역시 사상구 괘법동 524-17번지 ,부산광역시 사상구 괘법동 524-17번지 ,128.9821631,35.16639591
2482,부산광역시 사상구 괘법동 524-5번지 ,부산광역시 사상구 괘법동 524-5번지 ,128.9821483,35.16651151
2483,부산광역시 사상구 괘법동 526-8번지 323동 1871호 ,부산광역시 사상구 괘법동 526-8번지 323동 1871호 ,128.9828015,35.16394147
2484,부산광역시 사상구 엄궁동 149-1번지 ,부산광역시 사상구 엄궁동 149-1번지 ,128.9668821,35.1255404
2485,부산광역시 사상구 주례동 1162-3번지 ,부산광역시 사상구 주례동 1162-3번지 ,129.0009142,35.15001781
2486,부산광역시 사상구 괘법동 526-6번지 ,부산광역시 사상구 괘법동 526-6번지 ,128.9832919,35.1644345
2487,부산광역시 사상구 괘법동 546-16번지 ,부산광역시 사상구 괘법동 546-16번지 ,128.9851656,35.16260145
2488,부산광역시 사상구 괘법동 559-6번지 르네상스호텔 10층 ,부산광역시 사상구 괘법동 559-6번지 르네상스호텔 10층 ,128.9830033,35.16176814
2489,부산광역시 사상구 괘법동 526-7번지 ,부산광역시 사상구 괘법동 526-7번지 ,128.9833993,35.16397494
2490,부산광역시 사상구 괘법동 546-9번지 ,부산광역시 사상구 괘법동 546-9번지 ,128.9849184,35.16290469
2491,부산광역시 사상구 괘법동 564-1번지 ,부산광역시 사상구 괘법동 564-1번지 ,128.9808243,35.16205613
2492,부산광역시 기장군 정관읍 매학리 750-5번지 ,부산광역시 기장군 정관읍 매학리 750-5번지 ,129.1799894,35.32121613
2493,부산광역시 기장군 정관읍 매학리 750-2번지 ,부산광역시 기장군 정관읍 매학리 750-2번지 ,129.1802252,35.32164802
2494,부산광역시 기장군 정관읍 매학리 750-2번지 ,부산광역시 기장군 정관읍 매학리 750-2번지 ,129.1802252,35.32164802
2495,부산광역시 기장군 기장읍 대라리 125-5번지 4층 중 1층 ,부산광역시 기장군 기장읍 대라리 125-5번지 4층 중 1층 ,129.2146923,35.24195022
2496,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 105호,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 105호,129.1805328,35.32065484
2497,부산광역시 기장군 정관읍 매학리 750-7번지 해오름 203호,부산광역시 기장군 정관읍 매학리 750-7번지 해오름 203호,129.1798273,35.32091268
2498,부산광역시 기장군 정관읍 매학리 714-14번지 ,부산광역시 기장군 정관읍 매학리 714-14번지 ,129.1774707,35.32290518
2499,부산광역시 기장군 정관읍 매학리 714-14번지 ,부산광역시 기장군 정관읍 매학리 714-14번지 ,129.1774707,35.32290518
2500,부산광역시 기장군 정관읍 매학리 714-14번지 ,부산광역시 기장군 정관읍 매학리 714-14번지 ,129.1774707,35.32290518
2501,부산광역시 기장군 기장읍 대라리 97-14번지 ,부산광역시 기장군 기장읍 대라리 97-14번지 ,129.2172336,35.24121161
2502,부산광역시 기장군 장안읍 기룡리 454-3번지 ,부산광역시 기장군 장안읍 기룡리 454-3번지 ,129.2531859,35.34332391
2503,부산광역시 기장군 일광면 삼성리 33-20번지 지하1층 ,부산광역시 기장군 일광면 삼성리 33-20번지 지하1층 ,129.2336136,35.26557922
2504,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 5층 502호 ,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 5층 502호 ,129.1805328,35.32065484
2505,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 5층 505호 ,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 5층 505호 ,129.1805328,35.32065484
2506,부산광역시 기장군 정관읍 매학리 743-4번지 ,부산광역시 기장군 정관읍 매학리 743-4번지 ,129.1802056,35.32222509
2507,부산광역시 기장군 장안읍 월내리 267-8번지 ,부산광역시 기장군 장안읍 월내리 267-8번지 ,129.2805619,35.32895503
2508,부산광역시 기장군 기장읍 대라리 107-1번지 ,부산광역시 기장군 기장읍 대라리 107-1번지 ,129.2164743,35.24123994
2509,부산광역시 기장군 기장읍 대라리 418-13번지 ,부산광역시 기장군 기장읍 대라리 418-13번지 ,129.2138907,35.2430102
2510,부산광역시 기장군 기장읍 대라리 436번지 ,부산광역시 기장군 기장읍 대라리 436번지 ,129.2143481,35.24367226
2511,부산광역시 기장군 기장읍 대라리 73-9번지 ,부산광역시 기장군 기장읍 대라리 73-9번지 ,129.2153657,35.24296517
2512,부산광역시 기장군 일광면 삼성리 33-12번지 ,부산광역시 기장군 일광면 삼성리 33-12번지 ,129.2337749,35.26585018
2513,부산광역시 기장군 일광면 삼성리 33-12번지 ,부산광역시 기장군 일광면 삼성리 33-12번지 ,129.2337749,35.26585018
2514,부산광역시 기장군 일광면 삼성리 33-10번지 ,부산광역시 기장군 일광면 삼성리 33-10번지 ,129.234219,35.26585999
2515,부산광역시 기장군 일광면 삼성리 73-1번지 ,부산광역시 기장군 일광면 삼성리 73-1번지 ,129.2328872,35.26345158
2516,부산광역시 기장군 기장읍 대라리 81-17번지 ,부산광역시 기장군 기장읍 대라리 81-17번지 ,129.2156832,35.24187441
2517,부산광역시 기장군 기장읍 대라리 79번지 ,부산광역시 기장군 기장읍 대라리 79번지 ,129.2156459,35.2422824
2518,부산광역시 기장군 기장읍 대라리 413-5번지 ,부산광역시 기장군 기장읍 대라리 413-5번지 ,129.2137207,35.24209056
2519,부산광역시 기장군 기장읍 동부리 272-5번지 ,부산광역시 기장군 기장읍 동부리 272-5번지 ,129.2147381,35.24492669
2520,부산광역시 기장군 기장읍 대라리 126-5번지 ,부산광역시 기장군 기장읍 대라리 126-5번지 ,129.2152164,35.2416739
2521,부산광역시 기장군 기장읍 청강리 117-24번지 ,부산광역시 기장군 기장읍 청강리 117-24번지 ,129.2195651,35.23809424
2522,부산광역시 기장군 정관읍 방곡리 269-10번지 ,부산광역시 기장군 정관읍 방곡리 269-10번지 ,129.1832033,35.32314418
2523,부산광역시 기장군 일광면 삼성리 36-8번지 (지하1) ,부산광역시 기장군 일광면 삼성리 36-8번지 ,129.2335205,35.2650691
2524,부산광역시 기장군 일광면 삼성리 33-6번지 ,부산광역시 기장군 일광면 삼성리 33-6번지 ,129.2339028,35.26602804
2525,부산광역시 기장군 기장읍 대라리 125-11번지 ,부산광역시 기장군 기장읍 대라리 125-11번지 ,129.2153549,35.24192007
2526,부산광역시 기장군 기장읍 대라리 82-8번지 외2필지(101호) ,부산광역시 기장군 기장읍 대라리 82-8번지 외2필지,129.2150329,35.2421963
2527,부산광역시 기장군 기장읍 대라리 82-8번지 (103호) ,부산광역시 기장군 기장읍 대라리 82-8번지 ,129.2150329,35.2421963
2528,부산광역시 기장군 기장읍 대라리 81-30번지 지하1층일부 ,부산광역시 기장군 기장읍 대라리 81-30번지 지하1층일부 ,129.2156115,35.24166306
2529,부산광역시 기장군 기장읍 대라리 81-21번지 지상1층일부 ,부산광역시 기장군 기장읍 대라리 81-21번지 지상1층일부 ,129.2152824,35.2421629
2530,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 302호 ,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 302호 ,129.1805328,35.32065484
2531,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 303호 ,부산광역시 기장군 정관읍 매학리 750-8번지 H-프라자 303호 ,129.1805328,35.32065484
2532,부산광역시 기장군 정관읍 매학리 750-8번지 301호,부산광역시 기장군 정관읍 매학리 750-8번지 301호,129.1805328,35.32065484
2533,부산광역시 기장군 일광면 삼성리 36-8번지 ,부산광역시 기장군 일광면 삼성리 36-8번지 ,129.2335205,35.2650691
2534,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 504호 ,부산광역시 기장군 정관읍 매학리 750-8번지 H프라자 504호 ,129.1805328,35.32065484
2535,부산광역시 기장군 정관읍 매학리 750-1번지 센트럴파크빌딩 204호,부산광역시 기장군 정관읍 매학리 750-1번지 센트럴파크빌딩 204호,129.1803358,35.32183346
2536,부산광역시 기장군 정관읍 매학리 750-1번지 센트럴파크빌딩 203호,부산광역시 기장군 정관읍 매학리 750-1번지 센트럴파크빌딩 203호,129.1803358,35.32183346
2537,부산광역시 기장군 정관읍 매학리 750-5번지 해오름프라자 202호,부산광역시 기장군 정관읍 매학리 750-5번지 해오름프라자 202호,129.1799894,35.32121613
2538,부산광역시 기장군 기장읍 대라리 81-26번지 ,부산광역시 기장군 기장읍 대라리 81-26번지 ,129.2156815,35.24213757
2539,부산광역시 기장군 정관읍 매학리 750-8번지 203호,부산광역시 기장군 정관읍 매학리 750-8번지 203호,129.1805328,35.32065484
2540,부산광역시 기장군 정관읍 매학리 750-5번지 201호,부산광역시 기장군 정관읍 매학리 750-5번지 201호,129.1799894,35.32121613
2541,부산광역시 기장군 정관읍 매학리 750-1번지 201호,부산광역시 기장군 정관읍 매학리 750-1번지 201호,129.1803358,35.32183346
2542,부산광역시 기장군 정관읍 매학리 750-1번지 202호,부산광역시 기장군 정관읍 매학리 750-1번지 202호,129.1803358,35.32183346
2543,부산광역시 기장군 정관읍 매학리 750-7번지 301호,부산광역시 기장군 정관읍 매학리 750-7번지 301호,129.1798273,35.32091268
2544,부산광역시 기장군 정관읍 매학리 750-7번지 305호,부산광역시 기장군 정관읍 매학리 750-7번지 305호,129.1798273,35.32091268
2545,부산광역시 중구 중앙동2가 27-4번지 2층 ,부산광역시 중구 중앙동2가 27-4번지 2층 ,129.035168,35.10184363
2546,부산광역시 중구 중앙동5가 15-1번지 서경아일랜드호(선박) 7층 ,부산광역시 중구 중앙동5가 15-1번지 서경아일랜드호,129.0381304,35.10138651
2547,"부산광역시 중구 부평동1가 35-8번지 ,75 ","부산광역시 중구 부평동1가 35-8번지 ,75 ",129.0268219,35.09957916
2548,"부산광역시 중구 광복동1가 15-2번지 ,4 (2,3층) ","부산광역시 중구 광복동1가 15-2번지 ,4 ",129.0341395,35.09893388
2549,"부산광역시 중구 부평동2가 66-2번지 ,65-2 (2층) ","부산광역시 중구 부평동2가 66-2번지 ,65-2 ",129.0253874,35.10063049
2550,부산광역시 중구 부평동4가 55-7번지 19 (지하층) ,부산광역시 중구 부평동4가 55-7번지 19 ,129.0215312,35.1025549
2551,"부산광역시 중구 광복동1가 5-9번지 ,10,20 (2층) ","부산광역시 중구 광복동1가 5-9번지 ,10,20 ",129.0344302,35.0991597
2552,부산광역시 중구 부평동3가 76-1번지 (지하층) ,부산광역시 중구 부평동3가 76-1번지 ,129.0244873,35.1025452
2553,부산광역시 중구 남포동5가 116-1번지 (지하층) ,부산광역시 중구 남포동5가 116-1번지 ,129.0305602,35.09733214
2554,부산광역시 중구 창선동2가 23-2번지 (지하1층) ,부산광역시 중구 창선동2가 23-2번지 ,129.0286199,35.0995671
2555,"부산광역시 중구 중앙동4가 37-3번지 ,39번지 (2층) ","부산광역시 중구 중앙동4가 37-3번지 ,39번지 ",129.034934,35.10407526
2556,"부산광역시 중구 남포동5가 30-1번지 ,31-1,32-1,2 (지하1층) ","부산광역시 중구 남포동5가 30-1번지 ,31-1,32-1,2 ",129.0285848,35.09832767
2557,부산광역시 중구 동광동3가 11번지 (1층) ,부산광역시 중구 동광동3가 11번지 ,129.0345916,35.1017704
2558,부산광역시 중구 중앙동4가 41번지 (1층) ,부산광역시 중구 중앙동4가 41번지 ,129.0349632,35.10507327
2559,부산광역시 중구 남포동5가 41번지 (지하층) ,부산광역시 중구 남포동5가 41번지 ,129.0284196,35.09750136
2560,부산광역시 중구 중앙동5가 1-6번지 (2층) ,부산광역시 중구 중앙동5가 1-6번지 ,129.036142,35.10132622
2561,부산광역시 중구 영주동 609-23번지 (지하층) ,부산광역시 중구 영주동 609-23번지 ,129.0371116,35.11085155
2562,부산광역시 중구 남포동4가 2-4번지 (지하층) ,부산광역시 중구 남포동4가 2-4번지 ,129.0317892,35.09825597
2563,부산광역시 중구 남포동5가 4-2번지 (지하층) ,부산광역시 중구 남포동5가 4-2번지 ,129.0301369,35.09848192
2564,부산광역시 중구 보수동2가 5-5번지 (지하층) ,부산광역시 중구 보수동2가 5-5번지 ,129.0222795,35.1067455
2565,부산광역시 중구 동광동3가 16-2번지 (2층) ,부산광역시 중구 동광동3가 16-2번지 ,129.0347194,35.1012672
2566,부산광역시 중구 광복동2가 31-2번지 (2층) ,부산광역시 중구 광복동2가 31-2번지 ,129.033148,35.0983954
2567,부산광역시 중구 부평동2가 47-14번지 (지하층) ,부산광역시 중구 부평동2가 47-14번지 ,129.0255539,35.09867395
2568,부산광역시 중구 동광동2가 12-4번지 (2층) ,부산광역시 중구 동광동2가 12-4번지 ,129.0347559,35.10044111
2569,부산광역시 중구 동광동3가 2-1번지 (2층) ,부산광역시 중구 동광동3가 2-1번지 ,129.0342054,35.10264562
2570,부산광역시 중구 남포동5가 107-1번지 (지하층) ,부산광역시 중구 남포동5가 107-1번지 ,129.0299115,35.09717358
2571,"부산광역시 중구 남포동6가 82-5번지 ,83-2 (지하층) ","부산광역시 중구 남포동6가 82-5번지 ,83-2 ",129.0278234,35.0978682
2572,부산광역시 중구 남포동2가 4번지 지하층 ,부산광역시 중구 남포동2가 4번지 지하층 ,129.0332489,35.09822068
2573,부산광역시 중구 남포동5가 71-1번지 (2층) ,부산광역시 중구 남포동5가 71-1번지 ,129.030294,35.09756369
2574,부산광역시 중구 보수동3가 24-1번지 (지하층) ,부산광역시 중구 보수동3가 24-1번지 ,129.0215276,35.10471778
2575,부산광역시 중구 영주동 743-24번지 (지하층) ,부산광역시 중구 영주동 743-24번지 ,129.035863,35.10950635
2576,부산광역시 중구 부평동2가 33-2번지 (2층) ,부산광역시 중구 부평동2가 33-2번지 ,129.0259824,35.09933006
2577,"부산광역시 중구 부평동3가 72-9번지 ,72-19 (지하층) ","부산광역시 중구 부평동3가 72-9번지 ,72-19 ",129.0244506,35.10194744
2578,부산광역시 중구 부평동4가 40-9번지 (지하층) ,부산광역시 중구 부평동4가 40-9번지 ,129.0221247,35.10260988
2579,부산광역시 중구 대창동2가 40-14번지 (지하층) ,부산광역시 중구 대창동2가 40-14번지 ,129.0372363,35.11057549
2580,부산광역시 중구 동광동2가 2-3번지 (지하층) ,부산광역시 중구 동광동2가 2-3번지 ,129.0349227,35.10079878
2581,부산광역시 중구 동광동3가 17-1번지 (2층) ,부산광역시 중구 동광동3가 17-1번지 ,129.0349015,35.10118124
2582,부산광역시 중구 동광동1가 8-3번지 (지하1층) ,부산광역시 중구 동광동1가 8-3번지 ,129.0352108,35.09951067
2583,부산광역시 중구 동광동3가 30-1번지 (지하1층) ,부산광역시 중구 동광동3가 30-1번지 ,129.034181,35.10201881
2584,부산광역시 중구 중앙동3가 14-1번지 (1층) ,부산광역시 중구 중앙동3가 14-1번지 ,129.0352645,35.10325505
2585,"부산광역시 중구 광복동1가 16-1번지 ,3 (지하1층) ","부산광역시 중구 광복동1가 16-1번지 ,3 ",129.0341227,35.09878998
2586,부산광역시 중구 영주동 30-3번지 (2층) ,부산광역시 중구 영주동 30-3번지 ,129.0372515,35.11241723
2587,부산광역시 중구 부평동3가 75-3번지 (지하1층) ,부산광역시 중구 부평동3가 75-3번지 ,129.0242731,35.10239738
2588,부산광역시 중구 부평동1가 40-3번지 (2층) ,부산광역시 중구 부평동1가 40-3번지 ,129.0265212,35.09930302
2589,부산광역시 중구 중앙동2가 55-0번지 (2층) ,부산광역시 중구 중앙동2가 55-0번지 ,129.0349795,35.10149714
2590,부산광역시 중구 남포동4가 4-4번지 (지하1층) ,부산광역시 중구 남포동4가 4-4번지 ,129.0310913,35.09841186
2591,부산광역시 중구 중앙동2가 52-1번지 (3층) ,부산광역시 중구 중앙동2가 52-1번지 ,129.0350143,35.101839
2592,부산광역시 중구 중앙동2가 52-1번지 (2층) ,부산광역시 중구 중앙동2가 52-1번지 ,129.0350143,35.101839
2593,"부산광역시 중구 부평동4가 38-3번지 ,9 (지하1층) ","부산광역시 중구 부평동4가 38-3번지 ,9 ",129.0224714,35.10226165
2594,"부산광역시 중구 창선동1가 2-2번지 ,3.4-2,3 (지하1층) ","부산광역시 중구 창선동1가 2-2번지 ,3.4-2,3 ",129.0309555,35.09965415
2595,부산광역시 중구 중앙동2가 49-31번지 (2층) ,부산광역시 중구 중앙동2가 49-31번지 ,129.0354916,35.1026853
2596,부산광역시 중구 부평동2가 65-8번지 (2층) ,부산광역시 중구 부평동2가 65-8번지 ,129.0256406,35.100583
2597,부산광역시 중구 보수동3가 29-1번지 (지하1층) ,부산광역시 중구 보수동3가 29-1번지 ,129.0220652,35.10499719
2598,부산광역시 중구 부평동3가 14-3번지 ,부산광역시 중구 부평동3가 14-3번지 ,129.0246896,35.10239043
2599,부산광역시 중구 창선동1가 30-2번지 (지하1층) ,부산광역시 중구 창선동1가 30-2번지 ,129.0308072,35.09951245
2600,부산광역시 중구 부평동2가 80-4번지 (지하1층) ,부산광역시 중구 부평동2가 80-4번지 ,129.0256761,35.10290383
2601,부산광역시 중구 중앙동4가 31-10번지 ,부산광역시 중구 중앙동4가 31-10번지 ,129.0356361,35.10479522
2602,"부산광역시 중구 대청동2가 32-2번지 ,33-2 (지하1층) ","부산광역시 중구 대청동2가 32-2번지 ,33-2 ",129.0310294,35.10210411
2603,"부산광역시 중구 영주동 702번지 741-5,9 (1층) ","부산광역시 중구 영주동 702번지 741-5,9 ",129.0356983,35.10976145
