,위도,경도
155,35.101426223817555,128.99589213022549
156,35.09913175256141,128.98150671973622
157,35.10447988128772,128.9652046463679
158,35.11086104375942,128.96471303400875
159,35.103430641250505,128.97564094787202
160,35.08832843835432,129.0032124626809
161,35.094481245294496,129.0099900220639
162,35.085447143038415,128.9846532042709
163,35.09382224020782,128.9624357125385
164,35.08109367348986,128.97775071999655
165,35.081425069353294,128.96868576679574
166,35.06350586741326,128.98239881697162
167,35.05731876581423,128.97474836824915
168,35.21202104992412,128.98278871403068
169,35.181202135360365,128.95433966470847
170,35.1127307812926,128.88628927736775
171,35.107654949397734,128.9268628787575
172,35.216687078243986,128.9363859184488
173,35.194949207536546,128.90214428073705
174,35.05285908760344,128.8309689172044
175,35.089886996196455,128.8564092484762
